OID,AddNum_Pre,Add_Number,AddNum_Suf,AddNo_Full,St_PreMod,St_PreDir,St_PreTyp,St_PreSep,St_Name,St_PosTyp,St_PosDir,St_PosMod,StNam_Full,Building,Floor,Unit,Room,Seat,Addtl_Loc,SubAddress,LandmkName,County,Inc_Muni,Post_City,Census_Plc,Uninc_Comm,Nbrhd_Comm,NatAmArea,NatAmSub,Urbnztn_PR,PlaceOther,PlaceNmTyp,State,Zip_Code,Plus_4,UUID,AddAuth,AddrRefSys,Longitude,Latitude,NatGrid,Elevation,Placement,AddrPoint,Related_ID,RelateType,ParcelSrc,Parcel_ID,AddrClass,Lifecycle,Effective,Expire,DateUpdate,AnomStatus,LocatnDesc,Addr_Type,DeliverTyp,NAD_Source,DataSet_ID
-1,,114,,114,,,,,Johnson,Place,,,Johnson Place,Building 5,,,,,,Building 5,,Middlesex,"Middlesex, South River Borough",South River,,,Village Green Apartments,,,,,,NJ,08882,,{1BFFE9E0-2866-4D87-A940-A769A8A5DA51},Civil Solutions,,-74.379462003441702,40.442087715071501,18TWK5262577011,,Structure - Rooftop,-74.37946200344167 40.44208771507149,,,,2db06b6c-2b6c-41bc-b1dc-0da417ef5084,Numbered Thoroughfare Address,,,,2/23/2022 11:01:39,,,Residence,,State of New Jersey,4a8f7a98-17f1-4bf9-8935-2ee4186777d4
-1,,118,,118,,,,,Peach,Street,,,Peach Street,,,,,,,,,Northampton,Northampton County,Cape Charles,,,,,,,,,VA,23310,,{9FD86BBB-AD90-47F6-B9EF-660EEDC80B0D},Northampton County,,-76.016144774813498,37.268632557087102,18SVG0990525157,,Structure - Entrance,-76.0161447748135 37.2686325570871,,,,,Numbered Thoroughfare Address,,6/16/2022 0:00:00,,6/16/2022 0:00:00,,,Unknown,,Virginia Geographic Information Network,
-1,,12,,12,,West,,,Maltbie,Avenue,,,West Maltbie Avenue,,,,,,,,,Rockland,Suffern,Suffern,,,,,,,,,NY,10901,,{F1E21B6E-2300-4854-B70B-C429D242E309},911 Addressing Authority,,-74.155951204717496,41.111084483374299,18TWL7086651431,,Structure - Rooftop,-74.1559512047175 41.1110844833743,,,,,Numbered Thoroughfare Address,,,,7/23/2018 20:07:26,,,Unknown,,New York State GIS Program Office,
-1,,5413,,5413,,,,,42nd,Avenue,South,,42nd Avenue South,,,,,,,,,Hennepin,Unincorporated,Not stated,,,,,,,,,MN,55417,,{9AF93C54-B411-45E1-A455-6391D5B50408},Hennepin,,-93.212334897716602,44.904922916603802,15TVK8323772410,,Parcel - Other,-93.2123348977166 44.9049229166038,,,,,Numbered Thoroughfare Address,,1/1/1900 0:00:00,1/1/1900 0:00:00,1/2/1900 0:00:00,,,Unknown,,MetroGIS Coordinating Committee,
-1,,4319,,4319,,,,,RENAULT,,,,RENAULT,,,,,,,,,Bexar,Unincorporated,SAN ANTONIO,,,,,,,,,TX,,,{5B900B81-F5D1-48BF-9DA8-18487FB95A32},BEXARMETRO911,,-98.409631274000006,29.483752149000100,14RNT5723261728,,Unknown,-98.409631274 29.4837521490001,,,,,Numbered Thoroughfare Address,,10/4/2021 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Bexar County, Texas",
-1,,1353,,1353,,,,,William Floyd,Parkway,,Southbound,William Floyd Parkway Southbound,,,,,,,,,Suffolk,Brookhaven,Shirley,Shirley CDP,Shirley,,,,,,,NY,11967,,{F1E2D87F-7F64-4E70-92E1-A20D2E6C12BD},911 Addressing Authority,,-72.882446053106094,40.827158647342500,18TXL7855921728,,Structure - Rooftop,-72.8824460531061 40.8271586473425,,,,,Numbered Thoroughfare Address,,,,7/23/2018 20:07:26,,,Unknown,,New York State GIS Program Office,
-1,,555,,555,,North,,,COLLEGE,Avenue,,,North COLLEGE Avenue,,,3019,,,,3019,,Maricopa,TEMPE,Not stated,,,,,,,,,AZ,,,{F36987E9-355D-44E6-A92B-20741C73D3E0},MARICOPA911.AZ.GOV,,-111.930243564999998,33.434427657000100,12SVB1352799836,,Unknown,-111.930243565 33.4344276570001,,,,,Numbered Thoroughfare Address,,,,2/12/2022 14:23:13,,,Unknown,,State of Arizona,
-1,,2095,,2095,,,,,31st,Street,,,31st Street,,,Unit 112,,,,Unit 112,,Denver,Denver,Not stated,,,,,,,,,CO,80216,,{5CEBEC28-FD13-4A81-9399-CD64DC30D60E},,,-104.986406546078996,39.770617724297701,13SEE0116402298,,Unknown,-104.986406546079 39.7706177242977,,,,,Numbered Thoroughfare Address,,,,5/1/2022 0:00:00,,,Unknown,,Colorado OIT GIS,
-1,,13193,,13193,,,,,4th,Street,,,4th Street,,,,,,,,,Baldwin,Unincorporated,LILLIAN,Lillian CDP,Lillian,,,,,,,AL,36549,,{BAEA4CB3-6390-44C9-92A7-1A8248F9920F},,,-87.434950067016402,30.417179656652699,16RDU5822665093,,,-87.4349500670164 30.4171796566527,,,,,Numbered Thoroughfare Address,,,,6/25/2021 15:24:05,,,,,Baldwin County Alabama,
-1,,10255,,10255,,East,,,VIA LINDA,,,,East VIA LINDA,,,1093,,,,1093,,Maricopa,SCOTTSDALE,Not stated,,,,,,,,,AZ,,,{E500FF1E-0B05-4B90-8418-79E5EDC6C0A3},MARICOPA911.AZ.GOV,,-111.858645397999993,33.572601888000101,12SVC2030915098,,Unknown,-111.858645398 33.5726018880001,,,,,Numbered Thoroughfare Address,,,,2/12/2022 13:56:57,,,Unknown,,State of Arizona,
-1,,373,,373,,West,,,3rd,Street,South,,West 3rd Street South,,,Apartment 1,,,,Apartment 1,,Oswego,Fulton,Fulton,,,,,,,,,NY,13069,,{1134A7AA-85B0-4C9A-8466-4F16F8FA4365},911 Addressing Authority,,-76.419368644058096,43.313559565478300,18TUN8489896614,,Structure - Rooftop,-76.4193686440581 43.3135595654783,,,,,Numbered Thoroughfare Address,,,,7/23/2018 20:07:26,,,Unknown,,New York State GIS Program Office,
-1,,421,,421,,,,,PROVIDENCE,Road,,,PROVIDENCE Road,,,,,,,,,Granville,Unincorporated,OXFORD,,,,,,,,,NC,27565,,{2DB3D3BA-BEC9-4991-AE4F-C1D3323696A6},,,-78.615103887012694,36.296806432821697,17SQA1415519508,,Unknown,-78.6151038870127 36.2968064328217,,,,,Numbered Thoroughfare Address,,,,4/2/2020 9:13:11,,,Unknown,,State of North Carolina,
-1,,23007,,23007,,,,,LAKE,Road,,,LAKE Road,,,,,,,,,Cuyahoga,Unincorporated,BAY VILLAGE,,,,,,,,,OH,44140,,{9318D871-843A-47FF-BCF5-5D9EB9CD350E},COUNTY,,-81.874552121565401,41.481353534071303,17TMF2698692563,,Unknown,-81.8745521215654 41.4813535340713,,,,,Numbered Thoroughfare Address,,,,3/31/2010 0:00:00,,,Unknown,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,152,,152,,,,,LAZY,Lane,,,LAZY Lane,,,,,,,,,Houston,Unincorporated,Not stated,,,,,,,,,TX,,,{D690B6AF-CC22-49D6-BA0D-6A5FC162DE50},CSEC,,-95.602596871999907,31.414795169000101,15RTQ5258378503,,Unknown,-95.6025968719999 31.4147951690001,,,,,Numbered Thoroughfare Address,,2/1/2022 0:00:00,,3/3/2020 10:40:32,,,Unknown,,"Houston County, Texas",
-1,,3110,,3110,,North,,,YELLOW BRICK,Road,,,North YELLOW BRICK Road,,,,,,,,,Navajo,WMAT,Not stated,Rainbow City CDP,,,Fort Apache Reservation,,,,,AZ,,,{D755C054-6F0C-4CC4-9F22-4D6DC2995B22},NAUA911.AZ.GOV,,-109.970986629999999,33.874346287999998,12SWC9516848700,,Unknown,-109.97098663 33.874346288,,,,,Numbered Thoroughfare Address,,,,4/26/2022 21:23:58,,,Unknown,,State of Arizona,
-1,,6576,,6576,,West,County Road,,500,,South,,West County Road 500 South,,,,,,,,,Randolph,UNION TWP,Not stated,,,,,,,,,IN,47340,,{47AFB267-9F6D-4438-8743-5912CD4044E5},RANDOLPH COUNTY,,-85.102272552651698,40.091942911782603,16TFK6177739687,,Unknown,-85.1022725526517 40.0919429117826,,,,,Numbered Thoroughfare Address,,,,8/23/2022 0:00:00,,,Residential,,Indiana Geographic Information Council,
-1,,290,,290,,,,,BELLE FARMS,Road,,,BELLE FARMS Road,,,,,,,,,Fayette,Unincorporated,WILLISTON,,,,,,,,,TN,38076,,{49E588DD-0F40-42FE-BC81-6C61302D9D19},,,-89.473701314324003,35.117498844458503,16SBD7456988873,,Unknown,-89.473701314324 35.1174988444585,,,,,Numbered Thoroughfare Address,,11/30/1999 0:00:00,,9/17/2015 0:00:00,,,Unknown,,State of TN,
-1,,4701,,4701,,,,,PROSPECT,Street,,,PROSPECT Street,,,,,,,,,Marion,Unincorporated,Not stated,,,INDIANAPOLIS,,,,,,IN,46203,,{C289E579-DC8C-4F7C-885A-D00ECB199AE6},MARION COUNTY,,-86.090009192021000,39.752521692990904,16SEK7795600686,,Unknown,-86.090009192021 39.7525216929909,,,,,Numbered Thoroughfare Address,,,,7/29/2022 0:00:00,,,Residential,,Indiana Geographic Information Council,
-1,,405,,405,,East,,,HAGUE,Road,,,East HAGUE Road,,,,,,,,,El Paso,Unincorporated,EL PASO,,,,,,,,,TX,79902,,{F3B2161C-6E61-4E34-9CF2-45BD6D523549},El Paso 911,,-106.496096421000004,31.772607136000001,13RCR5833016205,,Unknown,-106.496096421 31.772607136,,,,,Numbered Thoroughfare Address,,10/4/2021 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"El Paso County, Texas",
-1,,5770,,5770,,East,,,Calle Matrecito,,,,East Calle Matrecito,,,,,,,,,Cochise,Unincorporated,HEREFORD,Sierra Vista Southeast CDP,Hereford,,,,,,,AZ,85615,,{965E0CC4-1154-4F3D-B1BC-91D210B6978A},COCHISE911.AZ.GOV,,-110.228236358999993,31.460689082999998,12RWV7332180917,,Unknown,-110.228236359 31.460689083,,,,,Numbered Thoroughfare Address,,,,3/9/2022 5:00:00,,,Unknown,,State of Arizona,
-1,,1504,,1504,,,,,FOREST SPRINGS,,,,FOREST SPRINGS,,,,,,,,,St. Louis,Unincorporated,BALLWIN,,,,,,,,,MO,63021,,{9BEE3478-BAA3-4F73-8DB4-1DEFFF75FEB7},St Louis County,,-90.524877145999895,38.556730320000000,15SYC1567170492,,Structure - Interior,-90.5248771459999 38.55673032,,,,,Numbered Thoroughfare Address,,,,2/2/2022 0:00:00,,,Unknown,,"St Louis County, Missouri",
-1,,712,,712,,North,,,ELM,,,,North ELM,,,,,,,,,Marshall,FRANKFORT,FRANKFORT,,FRANKFORT,,,,,,,KS,66427,,{ADB7685F-BE0A-4DFD-A526-0054C07F30B2},MARSHALL COUNTY SHERIFF'S OFFICE,,-96.420950617599900,39.708518653081398,14SQJ2109398586,,Structure - Rooftop,-96.4209506175999 39.7085186530814,,,,,Numbered Thoroughfare Address,,1/1/2015 0:00:00,,9/23/2022 0:00:00,,,Unknown,,State of Kansas,
-1,,65,,65,,,,,Sycamore,Avenue,,,Sycamore Avenue,,,,,,,,,Union,"Union, Berkeley Heights Township",Berkeley Heights,,,,,,,,,NJ,07922,1614,{52B8AC03-8A9C-4B0B-85CC-30607B37D053},NJ Office of GIS,,-74.426038065483496,40.673733911630400,18TWL4850802697,,Structure - Rooftop,-74.4260380654835 40.67373391163041,,,,e140b475-d020-459f-8c0f-64f97bd7b475,Numbered Thoroughfare Address,,,,1/14/2022 4:57:38,,,Residence,,State of New Jersey,fed14ba9-83a5-4d72-8461-c50382f86344
-1,,307,,307,,West,,,REIMAN,Street,,,West REIMAN Street,,,,,,,,,Baylor,Unincorporated,SEYMOUR,,,,,,,,,TX,76380,,{D7E9DA74-57BE-4ECB-8026-13CA70B55B4A},CSEC,,-99.264790697999999,33.586594345999998,14SMC7542916351,,Unknown,-99.264790698 33.586594346,,,,,Numbered Thoroughfare Address,,10/2/2021 0:00:00,,9/17/2021 0:00:00,,,Unknown,,"Baylor County, Texas",
-1,,22653,,22653,,,United States Highway,,14,,,,United States Highway 14,,,,,,,,,Richland,Unincorporated,RICHLAND CENTER,,,,,,,,,WI,53581,8910,{3DA26CA2-EA6E-4C3A-A75F-8B9BFF2942C3},lynn.newkirk@co.richland.wi.us,,-90.416635150000005,43.347132150000000,15TYJ0938002605,,Unknown,-90.41663515 43.34713215,,,,,Numbered Thoroughfare Address,,,,7/9/2018 18:31:16,,,Unknown,,State of Wisconsin,
-1,,2430,,2430,,North,,,BUTRICK,Street,,,North BUTRICK Street,,,,,,,,,Lake,WAUKEGAN,WAUKEGAN,,,,,,,,,IL,60087,3047,{08A3D892-9FD5-4F8E-89E0-EE69D662C3F7},lakecountyil.gov,,-87.848173886822195,42.396532212860897,16TDM3019394152,,Structure - Rooftop,-87.8481738868222 42.3965322128609,,,,,Numbered Thoroughfare Address,,,,9/30/2020 10:08:18,,,Unknown,,State of Illinois,
-1,,8212,,8212,,,,,STEAMBOAT,Court,,,STEAMBOAT Court,,,,,,,,,Tarrant,Unincorporated,FORT WORTH,,,,,,,,,TX,,,{77EE72CF-0375-41E9-B6DA-89B516011231},Tarrant Co 911,,-97.369477918000001,32.622082539000097,14SPB5297110565,,Unknown,-97.369477918 32.6220825390001,,,,,Numbered Thoroughfare Address,,5/1/2022 0:00:00,,3/22/2020 0:00:00,,,Unknown,,"Tarrant County, Texas",
-1,,3267,,3267,,,,,ARROYO BLUFF,Lane,,,ARROYO BLUFF Lane,,,,,,,,,Williamson,Unincorporated,ROUND ROCK,,,,,,,,,TX,78681,,{2878E0A3-B1AB-4349-A27F-2EF284C8DFEF},CAPCOG,,-97.737782244000002,30.564433467000100,14RPU2104782009,,Unknown,-97.737782244 30.5644334670001,,,,,Numbered Thoroughfare Address,,2/1/2022 0:00:00,,7/2/2021 0:00:00,,,Unknown,,"Williamson County, Texas",
-1,,9916,,9916,,,County Road,,1020,,,,County Road 1020,,,GW1H,,,,GW1H,,Johnson,Unincorporated,BURLESON,,,,,,,,,TX,76028,,{2E081264-B386-4F7B-B7F7-A82CCEAED773},NCTCOG,,-97.398188599999997,32.509349343000103,14SPA5046598026,,Unknown,-97.3981886 32.5093493430001,,,,,Numbered Thoroughfare Address,,2/1/2022 0:00:00,,3/9/2020 19:03:28,,,Unknown,,"Johnson County, Texas",
-1,,3608,,3608,,,,,CHEROKEE WINDS,,,,CHEROKEE WINDS,,,,,,,,,Guadalupe,Unincorporated,SELMA,,,,,,,,,TX,,,{27DC8CFA-8470-47D9-9183-3FC6AC034DB8},BEXARMETRO911,,-98.297505681999993,29.574317551000000,14RNT6804271823,,Unknown,-98.297505682 29.574317551,,,,,Numbered Thoroughfare Address,,10/4/2021 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Guadalupe County, Texas",
-1,,520,,520,,,,,PARKER,Lane,,,PARKER Lane,,,,,,,,,Chester,Unincorporated,BEECH BLUFF,,,,,,,,,TN,38313,,{7AD9662C-0553-4F12-9D9C-44DB5C9294A7},Chester Co 911,,-88.617654839255493,35.531949875683303,16SCE5334133240,,Unknown,-88.6176548392555 35.5319498756833,,,,,Numbered Thoroughfare Address,,11/30/1999 0:00:00,,11/30/1999 0:00:00,,,Unknown,,State of TN,
-1,,3452,,3452,,,,,REBEH,Road,,,REBEH Road,,,,,,,,,Shelby,Unincorporated,MEMPHIS,,,,,,,,,TN,38109,3438,{F4E36839-5B96-465B-8E05-562BAA9E1B45},MLGW,,-90.104477214389902,35.054479204267601,15SYU6408482919,,Unknown,-90.1044772143899 35.0544792042676,,,,,Numbered Thoroughfare Address,,7/3/2013 0:00:00,,10/3/2014 20:35:36,,,Unknown,,State of TN,
-1,,720,,720,,,,,WOODLAND,Street,,,WOODLAND Street,,,,,,,,,Orange,Unincorporated,VIDOR,,,,,,,,,TX,77662,,{15708387-6C1F-4D4A-BAA8-651C7FF31778},CSEC,,-94.004072919999899,30.118933847000100,15RVP0327232389,,Unknown,-94.0040729199999 30.1189338470001,,,,,Numbered Thoroughfare Address,,2/1/2022 0:00:00,,1/7/2020 19:05:38,,,Unknown,,"Orange County, Texas",
-1,,2336,,2336,,,,,FRENCH,Street,,,FRENCH Street,,,,,,,,,Rockwall,Unincorporated,FATE,,,,,,,,,TX,75132,,{614A0AA0-F45A-443E-AB71-A8FCCEB62589},NCTCOG,,-96.368230955000001,32.957540269000098,14SQB4600249654,,Unknown,-96.368230955 32.9575402690001,,,,,Numbered Thoroughfare Address,,2/1/2022 0:00:00,,1/24/2022 20:28:00,,,Unknown,,"Rockwall County, Texas",
-1,,700,,700,,,,,ST PAUL,Drive,,,ST PAUL Drive,,,,,,,,,St. Clair,CAHOKIA,Not stated,,,,,,,,,IL,62206,,{AAF0A029-2CCC-434D-BE03-7FFCCFA689C4},Reserved For Future Use,,-90.185432092424094,38.560351123128797,15SYC4524171746,,Unknown,-90.1854320924241 38.5603511231288,,,,,Numbered Thoroughfare Address,,,,2/16/2023 0:00:00,,,Unknown,,State of Illinois,
-1,,10830,,10830,,,,,TOWER BRIDGE,Street,,,TOWER BRIDGE Street,,,,,,,,,Harris,Unincorporated,HOUSTON,,,,,,,,,TX,77075,,{DF18BDD2-597C-48B5-A6AE-558F5CCB8FE5},HGAC STARMAP,,-95.245488477999999,29.609687476000001,15RTN8255677642,,Unknown,-95.245488478 29.609687476,,,,,Numbered Thoroughfare Address,,10/2/2021 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Harris County, Texas",
-1,,407,,407,,,,,SHEPARD,Road,,,SHEPARD Road,,,,,,MRICMR00718**C,MRICMR00718**C,,Richland,MANSFIELD,MANSFIELD,,MANSFIELD,,,,,,,OH,44907,,{8D6FE0B3-88B9-444B-A5E9-0859E7E8EE22},COUNTY,,-82.531507832365506,40.741799667513902,17TLF7069411223,,Unknown,-82.5315078323655 40.7417996675139,,,,,Numbered Thoroughfare Address,,,,1/21/2014 0:00:00,,,Residential,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,4427,,4427,,East,,,LEE,Street,,,East LEE Street,,,,,,,,,Pima,TUCSON,TUCSON,,,,,,,,,AZ,85712,,{E7B2DD70-2F50-4A3F-9EFF-89F27E8F3698},PIMA COUNTY ITD GIS,,-110.898065043000003,32.241807503000103,12SWA0960267243,,Unknown,-110.898065043 32.2418075030001,,,,,Numbered Thoroughfare Address,,,,2/1/2021 7:00:00,,,Unknown,,State of Arizona,
-1,,653,,653,,South,,,Layton,Boulevard,,,South Layton Boulevard,,,,,,,,,Milwaukee,Unincorporated,MILWAUKEE,,,,,,,,,WI,53215,1222,{776351C3-B2EF-48BA-99C2-F72A17BC4F47},lee.frederick@milwaukeecountywi.gov,,-87.947887879999996,43.024500760000002,16TDN2276963971,,Unknown,-87.94788788 43.02450076,,,,,Numbered Thoroughfare Address,,,,7/17/2018 8:23:56,,,Unknown,,State of Wisconsin,
-1,,460,,460,,,,,MAPLE,Avenue,,,MAPLE Avenue,,,,,,,,,Mahoning,Unincorporated,BOARDMAN,,,,,,,,,OH,44512,,{91A4686A-4609-4EAE-92C9-70BE6AA1B6C7},COUNTY,,-80.646968651445405,41.008140702022303,17TNF2968639720,,Unknown,-80.6469686514454 41.0081407020223,,,,,Numbered Thoroughfare Address,,,,10/15/2009 0:00:00,,,Unknown,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,231,,231,,East,,,PENNSYLVANIA,Drive,,,East PENNSYLVANIA Drive,,,,,,,,,Pima,TUCSON,TUCSON,,,,,,,,,AZ,85714,,{D6AB0469-82F2-4D2D-B295-0CA1D3274BB7},PIMA COUNTY ITD GIS,,-110.964661710000001,32.171632768000102,12SWA0333159460,,Unknown,-110.96466171 32.1716327680001,,,,,Numbered Thoroughfare Address,,,,2/1/2021 7:00:00,,,Unknown,,State of Arizona,
-1,,8324,,8324,,,,,Calypso,Lane,,,Calypso Lane,,,,,,,,,Chesterfield,Chesterfield County,Chesterfield,,,,,,,,,VA,23838,,{9B5AB08D-6064-4A2A-8CD9-F8A0405E8188},Chesterfield County,,-77.521949025313404,37.357297550509202,18STG7664237493,,Structure - Rooftop,-77.5219490253134 37.3572975505092,,,,,Numbered Thoroughfare Address,,7/29/2021 0:00:00,,7/29/2021 0:00:00,,,Unknown,,Virginia Geographic Information Network,
-1,,6370,,6370,,,,,SKY SONG,Lane,,,SKY SONG Lane,,,,,,,,,Knox,Unincorporated,KNOXVILLE,,,,,,,,,TN,37914,,{14E060F7-75CF-43FF-A165-1C27993085EB},,,-83.793482824335996,35.989642427375202,17SKV4816586408,,Unknown,-83.793482824336 35.9896424273752,,,,,Numbered Thoroughfare Address,,1/1/1900 0:00:00,,6/20/2019 14:10:45,,,Unknown,,State of TN,
-1,,2358,,2358,,,,,5TH,Street,,,5TH Street,,,,,,MFRAMR09799**C,MFRAMR09799**C,,Franklin,COLUMBUS,COLUMBUS,,,,,,,,,OH,43207,,{F76E4F16-3E14-4727-8998-726531EDD3A9},COUNTY,,-82.990648540212604,39.913941353086003,17SLE2985920102,,Unknown,-82.9906485402126 39.913941353086,,,,,Numbered Thoroughfare Address,,,,6/22/2016 0:00:00,,,Residential,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,74,,74,,,,,JIM SELLERS,Street,,,JIM SELLERS Street,,,,,,,,,Jackson,Unincorporated,SYLVA,,,,,,,,,NC,28779,,{46426DFD-9175-4831-89F4-1B8B331DE2D1},,,-83.198327725131804,35.360622379531499,17SLV0026615254,,Unknown,-83.1983277251318 35.3606223795315,,,,,Numbered Thoroughfare Address,,,,11/16/2021 15:54:42,,,Unknown,,State of North Carolina,
-1,,137,,137,,,,,ASPEN,Drive,,,ASPEN Drive,,,,,,,,,Cook,SCHAUMBURG,Not stated,,,,,,,,,IL,60194,,{24A3D30B-7FAE-4FFE-A727-47D0F497A82F},RESERVED FOR FUTURE USE,,-88.122104790410603,42.029380829067101,16TDM0711253647,,Unknown,-88.1221047904106 42.0293808290671,,,,,Numbered Thoroughfare Address,,,,2/16/2023 0:00:00,,,Unknown,,State of Illinois,
-1,,47,,47,,,,,Mt Lebanon,Road,,,Mt Lebanon Road,,,,,,,,,Hunterdon,"Hunterdon, Lebanon Township",Port Murray,,,,,,,,,NJ,07865,,{BDC6D6EF-9EC0-4513-8709-3EECA918D515},NJ Office of GIS,,-74.874901260350100,40.768352038931297,18TWL1055713049,,Linear Geocode,-74.87490126035011 40.76835203893133,,,,97b27dd8-f7ce-442c-b3ae-fc790b4cb506,Numbered Thoroughfare Address,,,,1/15/2022 19:40:37,,,Unknown,,State of New Jersey,3ac760c9-7e7a-4383-8cfa-51312cf2c8fc
-1,,767,,767,,East,,,RAINTREE,Road,,,East RAINTREE Road,,,,,,,,,Kosciusko,Unincorporated,Not stated,,,WARSAW,,,,,,IN,46582,,{C5B8D458-A4E0-4118-9E2E-F4DD17C187AD},KOSCIUSKO COUNTY,,-85.828822036765203,41.307981848607902,16TEL9803873608,,Unknown,-85.8288220367652 41.3079818486079,,,,,Numbered Thoroughfare Address,,,,8/30/2022 0:00:00,,,Residential,,Indiana Geographic Information Council,
-1,,10959,,10959,,,,,LIVE OAK GROVE,Drive,,,LIVE OAK GROVE Drive,,,,,,,,,East Baton Rouge Parish,Unincorporated,CENTRAL,,,SENIOR RESIDENCES OF CENTRAL,,,,,,LA,70818,,{CC81D8FB-BA61-41BF-BB34-F1E2AA1587C8},CENTRAL,,-91.058149145083803,30.548475118672901,15RXP8626581168,,Unknown,-91.0581491450838 30.5484751186729,,,,,Numbered Thoroughfare Address,,,,5/11/2022 0:00:00,,,Unknown,,City of Baton Rouge-Parish of East Baton Rouge Government,
-1,,1631,,1631,,,,,Walnut,Court,,,Walnut Court,,,,,,,,,Carver,Unincorporated,Mayer,,,,,,,,,MN,55360,,{DF9CF95E-4D94-4F1C-AA3B-DCF22A5D88FB},Mayer City,,-93.894706511898605,44.880151475605103,15TVK2933670026,,Parcel - Other,-93.8947065118986 44.8801514756051,,,,,Numbered Thoroughfare Address,,,,12/13/2007 0:00:00,,,Unknown,,MetroGIS Coordinating Committee,
-1,,5953,,5953,,,,,Broadway,Street,,,Broadway Street,,,Apartment 217,,,,Apartment 217,,Erie,Lancaster,Lancaster,,,,,,,,,NY,14086,,{CCBE0D5C-D368-4298-AEC6-C78AEBCC8450},911 Addressing Authority,,-78.631752326780401,42.894876192083402,17TPH9336451861,,Property Access,-78.6317523267804 42.8948761920834,,,,,Numbered Thoroughfare Address,,,,7/23/2018 20:07:26,,,Unknown,,New York State GIS Program Office,
-1,,2418,,2418,,,,,WILLOW,Street,,,WILLOW Street,,,,,,,,,Hidalgo,Unincorporated,MISSION,,,,,,,,,TX,,,{04029AF0-D0B3-4D1D-BC6B-408E6A11B8A3},LRGVDC911,,-98.280402073999895,26.226890609000101,14RNQ7187701010,,Unknown,-98.2804020739999 26.2268906090001,,,,,Numbered Thoroughfare Address,,10/5/2021 0:00:00,,8/2/2021 22:22:58,,,Unknown,,"Hidalgo County, Texas",
-1,,1202,,1202,,,,,BEVERLY,Drive,,,BEVERLY Drive,,,,,,,,,Lake,ROUND LAKE BEACH,ROUND LAKE BEACH,,,,,,,,,IL,60073,2377,{71145DAF-702A-41D0-99BD-46D751583DDD},lakecountyil.gov,,-88.108577851962806,42.369957228304600,16TDM0872391448,,Structure - Rooftop,-88.1085778519628 42.3699572283046,,,,,Numbered Thoroughfare Address,,,,9/30/2020 10:07:56,,,Unknown,,State of Illinois,
-1,,2137,,2137,,,,,MEADOW,Lane,,,MEADOW Lane,,,,,,,,,Seward,SEWARD,,,,,,,,,,NE,68434,,{32C6FA3F-D9DB-4FB3-9F6C-35EDBE77437D},SOUTHEAST,,-97.095973642999994,40.927094730000100,14TPL6031232409,,Unknown,-97.09597364299998 40.92709473000008,,,,,,,,,8/24/2015 12:33:59,,,Unknown,,State of Nebraska,SSAP_60848@seward.ne.us
-1,,8196,,8196,,,,,BRICKER,Avenue,Northwest,,BRICKER Avenue Northwest,,,,,,TSTATR03077**C,TSTATR03077**C,,Stark,Unincorporated,MASSILLON,,JACKSON TWP,,,,,,,OH,44646,,{D4143450-4451-47DC-A43C-1E5BB2C768C6},COUNTY,,-81.520680734629707,40.899870492034097,17TMF5614327772,,Unknown,-81.5206807346297 40.8998704920341,,,,,Numbered Thoroughfare Address,,,,7/1/2015 0:00:00,,,Residential,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,5712,,5712,,East,County Road,,700,,North,,East County Road 700 North,,,,,,,,,Huntington,Unincorporated,Not stated,,,ROANOKE,,,,,,IN,46783,,{1B923712-B4F4-4A7E-AA21-7DE03A70EC8F},HUNTINGTON COUNTY,,-85.342083131228193,40.931680059221399,16TFL3958032496,,Unknown,-85.3420831312282 40.9316800592214,,,,,Numbered Thoroughfare Address,,,,8/16/2022 0:00:00,,,Agricultural,,Indiana Geographic Information Council,
-1,,542,,542,,East,,,Elm,Street,,,East Elm Street,,,,,,,,,Union,"Union, Linden",Linden,,,,,,,,,NJ,07036,,{6E71F20B-2BA4-4C69-9770-1563A15A37A4},NJ Office of GIS,,-74.252308269324800,40.637799827096501,18TWK6322598819,,Linear Geocode,-74.2523082693248 40.63779982709653,,,,8f00a0b5-97b5-4bd5-85c4-fd51f8be337b,Numbered Thoroughfare Address,,,,1/13/2022 22:42:16,,,Residence,,State of New Jersey,f229b985-e3c2-48a5-a9fd-985a87b10b00
-1,,3100,,3100,,West,,,STOCKWELL,Lane,,,West STOCKWELL Lane,,,,,,,,,Clinton,CLINTON,Not stated,,,,,,,,,IA,,,{23A296EA-8E7B-418D-B3EF-C1E2932C2880},clinton.ia.us,,-90.209732504000002,41.882079998000101,15TYG3151940448,,Unknown,-90.209732504 41.8820799980001,,,,,Numbered Thoroughfare Address,,,,5/17/2021 16:56:18,,,Unknown,,State of Iowa,
